3.8,1.97442,-0.00681214
3.81,1.97435,-0.00681254
3.82,1.97428,-0.00681294
3.83,1.97421,-0.00681333
3.84,1.97414,-0.00681373
3.85,1.97408,-0.00681413
3.86,1.97401,-0.00681453
3.87,1.97394,-0.00681492
3.88,1.97387,-0.00681532
3.89,1.9738,-0.00681572
3.9,1.97373,-0.00681612
3.91,1.97367,-0.00681652
3.92,1.9736,-0.00681691
3.93,1.97353,-0.00681731
3.94,1.97346,-0.00681771
3.95,1.97339,-0.00681811
3.96,1.97333,-0.00681851
3.97,1.97326,-0.00681891
3.98,1.97319,-0.0068193
3.99,1.97312,-0.0068197
4,1.97305,-0.0068201
4.01,1.97298,-0.0068205
4.02,1.97292,-0.0068209
4.03,1.97285,-0.0068213
4.04,1.97278,-0.0068217
4.05,1.97271,-0.0068221
4.06,1.97264,-0.00682249
4.07,1.97258,-0.00682289
4.08,1.97251,-0.00682329
4.09,1.97244,-0.00682369
4.1,1.97237,-0.00682409
4.11,1.9723,-0.00682449
4.12,1.97223,-0.00682489
4.13,1.97217,-0.00682529
4.14,1.9721,-0.00682569
4.15,1.97203,-0.00682609
4.16,1.97196,-0.00682649
4.17,1.97189,-0.00682689
4.18,1.97182,-0.00682729
4.19,1.97176,-0.00682769
4.2,1.97169,-0.00682809
4.21,1.97162,-0.00682849
4.22,1.97155,-0.00682889
4.23,1.97148,-0.00682929
4.24,1.97141,-0.00682969
4.25,1.97135,-0.00683009
4.26,1.97128,-0.00683049
4.27,1.97121,-0.00683089
4.28,1.97114,-0.00683129
4.29,1.97107,-0.0068317
4.3,1.971,-0.0068321
4.31,1.97094,-0.0068325
4.32,1.97087,-0.0068329
4.33,1.9708,-0.0068333
4.34,1.97073,-0.0068337
4.35,1.97066,-0.0068341
4.36,1.97059,-0.0068345
4.37,1.97053,-0.00683491
4.38,1.97046,-0.00683531
4.39,1.97039,-0.00683571
4.4,1.97032,-0.00683611
4.41,1.97025,-0.00683651
4.42,1.97018,-0.00683691
4.43,1.97012,-0.00683732
4.44,1.97005,-0.00683772
4.45,1.96998,-0.00683812
4.46,1.96991,-0.00683852
4.47,1.96984,-0.00683892
4.48,1.96977,-0.00683933
4.49,1.96971,-0.00683973
4.5,1.96964,-0.00684013
4.51,1.96957,-0.00684053
4.52,1.9695,-0.00684094
4.53,1.96943,-0.00684134
4.54,1.96936,-0.00684174
4.55,1.9693,-0.00684215
4.56,1.96923,-0.00684255
4.57,1.96916,-0.00684295
4.58,1.96909,-0.00684336
4.59,1.96902,-0.00684376
4.6,1.96895,-0.00684416
4.61,1.96889,-0.00684457
4.62,1.96882,-0.00684497
4.63,1.96875,-0.00684537
4.64,1.96868,-0.00684578
4.65,1.96861,-0.00684618
4.66,1.96854,-0.00684658
4.67,1.96847,-0.00684699
4.68,1.96841,-0.00684739
4.69,1.96834,-0.0068478
4.7,1.96827,-0.0068482
4.71,1.9682,-0.0068486
4.72,1.96813,-0.00684901
4.73,1.96806,-0.00684941
4.74,1.96799,-0.00684982
4.75,1.96793,-0.00685022
4.76,1.96786,-0.00685063
4.77,1.96779,-0.00685103
4.78,1.96772,-0.00685143
