2097152,1484437,12443424,14330904,1
2097152,1334243,12121804,13844125,1
2097152,1574411,12099565,14064607,1
2097152,1418019,13097026,14899503,1
2097152,1351385,12774775,14513373,1
2097152,1465128,12618047,14485472,1
2097152,1335092,11577413,13299231,1
2097152,1395080,11615922,13400339,1
2097152,1614603,11971096,13975514,1
2097152,1359055,11604654,13351227,1
2097152,1439728,13029625,14828257,4
2097152,1393800,12747832,14512883,4
2097152,1463117,12887961,14720038,4
2097152,1361863,13095658,14839426,4
2097152,1416724,11711268,13504665,4
2097152,1450351,12077003,13903439,4
2097152,1527191,12954735,14843179,4
2097152,1548363,12189642,14117679,4
2097152,1510650,12489073,14377860,4
2097152,1707822,12834773,14914336,4
2097152,1498133,14020043,15910702,8
2097152,1363377,11662176,13379558,8
2097152,1532278,12941327,14837046,8
2097152,1405405,12288652,14045761,8
2097152,1366949,11847903,13572085,8
2097152,1553695,13124997,15027502,8
2097152,1458758,11695256,13507164,8
2097152,1364350,12483943,14202097,8
2097152,1391941,11658191,13403181,8
2097152,1556330,11865576,13780172,8
