2097152,613269,26558502,27188768,1
2097152,568813,27077590,27664977,1
2097152,601649,28055692,28678165,1
2097152,601956,26088680,26707774,1
2097152,585113,25826408,26428955,1
2097152,563810,25750988,26332059,1
2097152,550012,25130130,25697235,1
2097152,589151,28344849,28951181,1
2097152,552528,25294731,25864105,1
2097152,547673,26327240,26892020,1
2097152,577943,10727404,11323897,4
2097152,553477,11645721,12223070,4
2097152,559141,10636824,11214181,4
2097152,581594,10501819,11102203,4
2097152,608172,11171826,11796814,4
2097152,591971,11259064,11869453,4
2097152,703180,10958327,11679782,4
2097152,575551,10585794,11179755,4
2097152,642791,10644676,11307305,4
2097152,605089,10853163,11477475,4
2097152,604667,10227194,10847750,8
2097152,631396,10877311,11526325,8
2097152,576947,10501879,11095866,8
2097152,614745,10299428,10931180,8
2097152,593472,10999030,11609361,8
2097152,568233,10196329,10780850,8
2097152,588389,10892469,11497703,8
2097152,579580,10244844,10841330,8
2097152,575761,10242532,10836061,8
2097152,654635,10793394,11473152,8
