2097152,7738001,2827370,10578667,8
2097152,7783465,2857250,10653961,8
2097152,7780061,2914269,10707483,8
2097152,7774377,2929437,10717077,8
2097152,7793619,2851371,10657999,8
2097152,7791089,2891352,10695563,8
2097152,7776837,2909380,10699650,8
2097152,7791276,2920159,10725124,8
2097152,7829251,2964850,10807247,8
2097152,7810110,2883559,10706993,8
